RecordNum,process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.result,verification.time
1048,1,2,2,1,78,2,0,FALSE,28582.16667
1049,1,2,2,1,78,3,0,FALSE,1496.654762
1050,1,2,2,1,78,5,0,FALSE,8956.547619
1051,1,2,2,1,78,6,0,FALSE,3317.333333
1052,1,2,2,1,79,1,0,FALSE,19533.47917
1053,1,2,2,1,79,2,0,FALSE,33535.94048
1054,1,2,2,1,79,3,0,FALSE,1428.654762
1055,1,2,2,1,79,5,0,FALSE,8872.52381
1056,1,2,2,1,79,6,0,FALSE,3786.916667
1057,1,2,2,1,80,1,0,FALSE,16578.66667
1058,1,2,2,1,80,2,0,TRUE,6498.678571
1059,1,2,2,1,80,2,1,TRUE,6873.357143
1060,1,2,2,1,80,2,2,FALSE,33036.5119
1061,1,2,2,1,80,2,3,FALSE,34739.78571
1062,1,2,2,1,80,2,4,FALSE,30918.0119
1063,1,2,2,1,80,3,0,TRUE,115.5238095
1064,1,2,2,1,80,3,1,TRUE,113.1190476
1065,1,2,2,1,80,3,2,FALSE,1410.690476
1066,1,2,2,1,80,3,3,FALSE,1344.845238
1067,1,2,2,1,80,3,4,FALSE,1517.904762
1068,1,2,2,1,80,5,0,FALSE,8803.607143
1069,1,2,2,1,80,6,0,TRUE,820.8214286
1070,1,2,2,1,80,6,1,TRUE,869.3690476
1071,1,2,2,1,80,6,2,FALSE,3766.571429
1072,1,2,2,1,80,6,3,FALSE,3902.880952
1073,1,2,2,1,80,6,4,FALSE,3522.535714
1074,1,2,2,1,81,1,0,FALSE,18419.5625
1075,1,2,2,1,81,5,0,FALSE,8581.642857
1076,1,2,2,1,82,1,0,FALSE,18776.54167
1077,1,2,2,1,82,5,0,FALSE,8835.535714
1078,1,2,2,1,83,1,0,FALSE,20564.22917
1079,1,2,2,1,83,5,0,FALSE,8636.142857
1080,1,2,2,1,84,1,0,FALSE,15453.64583
1081,1,2,2,1,84,5,0,FALSE,8829.809524
1082,1,2,2,1,85,1,0,FALSE,16927.20833
1083,1,2,2,1,85,5,0,FALSE,8580.047619
1084,1,2,2,1,86,1,0,FALSE,17082.95833
1085,1,2,2,1,86,5,0,FALSE,8876.035714
1086,1,2,2,1,87,1,0,FALSE,19013.91667
1087,1,2,2,1,87,5,0,FALSE,8657.702381
1088,1,2,2,1,88,1,0,FALSE,17723.72917
1089,1,2,2,1,88,5,0,FALSE,8813.011905
1090,1,2,2,1,89,1,0,FALSE,19083.83333
1091,1,2,2,1,89,5,0,FALSE,8585.392857
1092,1,2,2,1,90,1,0,TRUE,309.6666667
1093,1,2,2,1,90,1,1,TRUE,8595.3125
1094,1,2,2,1,90,1,2,TRUE,320.9791667
1095,1,2,2,1,90,1,3,FALSE,22622.47917
1096,1,2,2,1,90,1,4,FALSE,20320.8125
1097,1,2,2,1,90,5,0,TRUE,85.05952381
1098,1,2,2,1,90,5,1,TRUE,1434.702381
1099,1,2,2,1,90,5,2,FALSE,10322.02381
1100,1,2,2,1,90,5,3,FALSE,9352.27381
1101,1,2,2,1,90,5,4,TRUE,84.33333333
1102,1,3,2,0,59,1,0,FALSE,15616.47222
1103,1,3,2,0,59,2,0,FALSE,35540.36111
1104,1,3,2,0,59,4,0,FALSE,955.5833333
1105,1,3,2,0,59,6,0,FALSE,1669.527778
1106,1,3,2,0,60,1,0,FALSE,11175.38889
1107,1,3,2,0,60,2,0,FALSE,24691.58333
1108,1,3,2,0,60,4,0,FALSE,865.4166667
1109,1,3,2,0,60,6,0,FALSE,1151.444444
1110,1,3,2,0,61,1,0,FALSE,12617.86111
1111,1,3,2,0,61,2,0,FALSE,28355.41667
1112,1,3,2,0,61,4,0,FALSE,942.8333333
1113,1,3,2,0,61,6,0,FALSE,1202.305556
1114,1,3,2,0,62,1,0,FALSE,12199.22222
1115,1,3,2,0,62,2,0,FALSE,27208.77778
1116,1,3,2,0,62,4,0,FALSE,895.3541667
1117,1,3,2,0,62,6,0,FALSE,1187
1118,1,3,2,0,63,1,0,FALSE,13551.11111
1119,1,3,2,0,63,2,0,FALSE,29315.25
1120,1,3,2,0,63,4,0,FALSE,937.2083333
1121,1,3,2,0,63,6,0,FALSE,1189.972222
1122,1,3,2,0,64,1,0,FALSE,9836.805556
1123,1,3,2,0,64,2,0,FALSE,22089
1124,1,3,2,0,64,4,0,FALSE,732.2708333
1125,1,3,2,0,64,6,0,FALSE,1128.833333
1126,1,3,2,0,65,1,0,FALSE,11583.44444
1127,1,3,2,0,65,2,0,FALSE,26265.80556
1128,1,3,2,0,65,4,0,FALSE,782.1458333
1129,1,3,2,0,65,6,0,FALSE,1176.361111
1130,1,3,2,0,66,1,0,FALSE,11422.27778
1131,1,3,2,0,66,2,0,FALSE,25321.30556
1132,1,3,2,0,66,4,0,FALSE,783.1875
1133,1,3,2,0,66,6,0,FALSE,1220.305556
1134,1,3,2,0,67,1,0,FALSE,13531.25
1135,1,3,2,0,67,2,0,FALSE,29873.52778
1136,1,3,2,0,67,4,0,FALSE,833.9583333
1137,1,3,2,0,67,6,0,FALSE,1416.888889
1138,1,3,2,0,68,1,0,FALSE,9286.666667
1139,1,3,2,0,68,2,0,FALSE,19076.69444
1140,1,3,2,0,68,4,0,FALSE,728.1875
1141,1,3,2,0,68,6,0,FALSE,1046.194444
1142,1,3,2,0,69,1,0,FALSE,11055.88889
1143,1,3,2,0,69,2,0,FALSE,22697.61111
1144,1,3,2,0,69,3,0,FALSE,443.25
1145,1,3,2,0,69,4,0,FALSE,802.3333333
1146,1,3,2,0,69,6,0,FALSE,1052.611111
1147,1,3,2,0,70,1,0,FALSE,10450.52778
1148,1,3,2,0,70,2,0,FALSE,21929.41667
1149,1,3,2,0,70,3,0,FALSE,465.9722222
1150,1,3,2,0,70,4,0,TRUE,395.9166667
1151,1,3,2,0,70,4,1,FALSE,880.0208333
1152,1,3,2,0,70,4,2,TRUE,441.625
1153,1,3,2,0,70,4,3,FALSE,878.125
1154,1,3,2,0,70,6,0,FALSE,1110.583333
1155,1,3,2,0,71,1,0,FALSE,12458
1156,1,3,2,0,71,2,0,FALSE,25939.36111
1157,1,3,2,0,71,3,0,FALSE,428.2777778
1158,1,3,2,0,71,6,0,FALSE,1260.638889
1159,1,3,2,0,72,1,0,FALSE,11022.75
1160,1,3,2,0,72,2,0,FALSE,24071.83333
1161,1,3,2,0,72,3,0,FALSE,469.25
1162,1,3,2,0,72,6,0,FALSE,1221.055556
1163,1,3,2,0,73,1,0,FALSE,13506.58333
1164,1,3,2,0,73,2,0,FALSE,28894.08333
1165,1,3,2,0,73,3,0,FALSE,426.3888889
1166,1,3,2,0,73,6,0,FALSE,1336.75
1167,1,3,2,0,74,1,0,FALSE,12918.13889
1168,1,3,2,0,74,2,0,FALSE,27155.75
1169,1,3,2,0,74,3,0,FALSE,459.4166667
1170,1,3,2,0,74,6,0,FALSE,1288.138889
1171,1,3,2,0,75,1,0,FALSE,15422.69444
1172,1,3,2,0,75,2,0,FALSE,31665.02778
1173,1,3,2,0,75,3,0,FALSE,430.6388889
1174,1,3,2,0,75,6,0,FALSE,1523.638889
1175,1,3,2,0,76,1,0,FALSE,10253.80556
1176,1,3,2,0,76,2,0,FALSE,20351.91667
1177,1,3,2,0,76,3,0,FALSE,453.6666667
1178,1,3,2,0,76,6,0,FALSE,1087.583333
1179,1,3,2,0,77,1,0,FALSE,12401.02778
1180,1,3,2,0,77,2,0,FALSE,24788.55556
1181,1,3,2,0,77,3,0,FALSE,430.8333333
1182,1,3,2,0,77,6,0,FALSE,1179.333333
1183,1,3,2,0,78,1,0,FALSE,11979.58333
1184,1,3,2,0,78,2,0,FALSE,23830.25
1185,1,3,2,0,78,3,0,FALSE,472
1186,1,3,2,0,78,6,0,FALSE,1148.388889
1187,1,3,2,0,79,1,0,FALSE,14080.80556
1188,1,3,2,0,79,2,0,FALSE,28434.25
1189,1,3,2,0,79,3,0,FALSE,429.1111111
1190,1,3,2,0,79,6,0,FALSE,1353.361111
1191,1,3,2,0,80,1,0,FALSE,10660.16667
1192,1,3,2,0,80,2,0,TRUE,5495.166667
1193,1,3,2,0,80,2,1,TRUE,5947.333333
1194,1,3,2,0,80,2,2,FALSE,27606.88889
1195,1,3,2,0,80,2,3,FALSE,29080.36111
1196,1,3,2,0,80,3,0,TRUE,95.83333333
1197,1,3,2,0,80,3,1,TRUE,88.30555556
1198,1,3,2,0,80,3,2,FALSE,477
1199,1,3,2,0,80,3,3,FALSE,458.5277778
1200,1,3,2,0,80,6,0,TRUE,318.2222222
1201,1,3,2,0,80,6,1,TRUE,330.0833333
1202,1,3,2,0,80,6,2,FALSE,1344.444444
1203,1,3,2,0,80,6,3,FALSE,1410.416667
1204,1,3,2,0,81,1,0,FALSE,13030.05556
1205,1,3,2,0,82,1,0,FALSE,12591.72222
1206,1,3,2,0,83,1,0,FALSE,14871.66667
1207,1,3,2,0,84,1,0,FALSE,9822.138889
1208,1,3,2,0,85,1,0,FALSE,11790.11111
1209,1,3,2,0,86,1,0,FALSE,11445.41667
1210,1,3,2,0,87,1,0,FALSE,13361.44444
1211,1,3,2,0,88,1,0,FALSE,11642.36111
1212,1,3,2,0,89,1,0,FALSE,13410.5
1213,1,3,2,0,90,1,0,TRUE,249.4166667
1214,1,3,2,0,90,1,1,TRUE,5746.388889
1215,1,3,2,0,90,1,2,TRUE,262.4166667
1216,1,3,2,0,90,1,3,FALSE,15422.55556
1217,1,3,2,1,59,1,0,FALSE,22241.48958
1218,1,3,2,1,59,2,0,FALSE,43504.25
1219,1,3,2,1,59,4,0,FALSE,1271.925
1220,1,3,2,1,59,6,0,FALSE,3848.635417
1221,1,3,2,1,60,1,0,FALSE,17555.98958
1222,1,3,2,1,60,2,0,FALSE,30808.26042
1223,1,3,2,1,60,4,0,FALSE,1229.133333
1224,1,3,2,1,60,6,0,FALSE,2850.375
1225,1,3,2,1,61,1,0,FALSE,18410.92708
1226,1,3,2,1,61,2,0,FALSE,34018.71875
1227,1,3,2,1,61,4,0,FALSE,1251.65
1228,1,3,2,1,61,6,0,FALSE,2844.260417
1229,1,3,2,1,62,1,0,FALSE,18422.45833
1230,1,3,2,1,62,2,0,FALSE,33321.9375
1231,1,3,2,1,62,4,0,FALSE,1250.883333
1232,1,3,2,1,62,6,0,FALSE,2946.09375
1233,1,3,2,1,63,1,0,FALSE,19091.48958
1234,1,3,2,1,63,2,0,FALSE,34839.08333
1235,1,3,2,1,63,4,0,FALSE,1261.808333
1236,1,3,2,1,63,6,0,FALSE,2846.802083
1237,1,3,2,1,64,1,0,FALSE,15925.64583
1238,1,3,2,1,64,2,0,FALSE,29289.05208
1239,1,3,2,1,64,4,0,FALSE,1092.008333
1240,1,3,2,1,64,6,0,FALSE,2796.114583
1241,1,3,2,1,65,1,0,FALSE,17885.10417
1242,1,3,2,1,65,2,0,FALSE,33805.53125
1243,1,3,2,1,65,4,0,FALSE,1133.716667
1244,1,3,2,1,65,6,0,FALSE,2996.385417
1245,1,3,2,1,66,1,0,FALSE,17973.48958
1246,1,3,2,1,66,2,0,FALSE,33244.0625
1247,1,3,2,1,66,4,0,FALSE,1127.183333
1248,1,3,2,1,66,6,0,FALSE,3051.927083
1249,1,3,2,1,67,1,0,FALSE,19897.85417
1250,1,3,2,1,67,2,0,FALSE,38404.65625
1251,1,3,2,1,67,4,0,FALSE,1185.366667
1252,1,3,2,1,67,6,0,FALSE,3455.427083
1253,1,3,2,1,68,1,0,FALSE,15442.38542
1254,1,3,2,1,68,2,0,FALSE,25661.40625
1255,1,3,2,1,68,4,0,FALSE,1088.008333
1256,1,3,2,1,68,6,0,FALSE,2576.041667
1257,1,3,2,1,69,1,0,FALSE,16789.88542
1258,1,3,2,1,69,2,0,FALSE,29482.25
1259,1,3,2,1,69,3,0,FALSE,1637.90625
1260,1,3,2,1,69,4,0,FALSE,1140.566667
1261,1,3,2,1,69,5,0,FALSE,8347.3125
1262,1,3,2,1,69,6,0,FALSE,2660.572917
1263,1,3,2,1,70,1,0,FALSE,16715.85417
1264,1,3,2,1,70,2,0,FALSE,28977.28125
1265,1,3,2,1,70,3,0,FALSE,1639.666667
1266,1,3,2,1,70,4,0,TRUE,522.1333333
1267,1,3,2,1,70,4,1,FALSE,1214.091667
1268,1,3,2,1,70,4,2,TRUE,569.0583333
1269,1,3,2,1,70,4,3,FALSE,1231.841667
1270,1,3,2,1,70,4,4,FALSE,1222.741667
1271,1,3,2,1,70,5,0,FALSE,8528.96875
1272,1,3,2,1,70,6,0,FALSE,2689.3125
1273,1,3,2,1,71,1,0,FALSE,18425.86458
1274,1,3,2,1,71,2,0,FALSE,33755.63542
1275,1,3,2,1,71,3,0,FALSE,1593.34375
1276,1,3,2,1,71,5,0,FALSE,8466.041667
1277,1,3,2,1,71,6,0,FALSE,3058.8125
1278,1,3,2,1,72,1,0,FALSE,17625.03125
1279,1,3,2,1,72,2,0,FALSE,31622.76042
1280,1,3,2,1,72,3,0,FALSE,1576.145833
1281,1,3,2,1,72,5,0,FALSE,8473.489583
1282,1,3,2,1,72,6,0,FALSE,2930.708333
1283,1,3,2,1,73,1,0,FALSE,20074.77083
1284,1,3,2,1,73,2,0,FALSE,37136.01042
1285,1,3,2,1,73,3,0,FALSE,1386.875
1286,1,3,2,1,73,5,0,FALSE,8337.5625
1287,1,3,2,1,73,6,0,FALSE,3309.479167
1288,1,3,2,1,74,1,0,FALSE,19798
1289,1,3,2,1,74,2,0,FALSE,35315.35417
1290,1,3,2,1,74,3,0,FALSE,1593.333333
1291,1,3,2,1,74,5,0,FALSE,8546.197917
1292,1,3,2,1,74,6,0,FALSE,3221.354167
1293,1,3,2,1,75,1,0,FALSE,21968.91667
1294,1,3,2,1,75,2,0,FALSE,40599.90625
1295,1,3,2,1,75,3,0,FALSE,1457.729167
1296,1,3,2,1,75,5,0,FALSE,8369.583333
1297,1,3,2,1,75,6,0,FALSE,3624.729167
1298,1,3,2,1,76,1,0,FALSE,16303.52083
1299,1,3,2,1,76,2,0,FALSE,27220.16667
1300,1,3,2,1,76,3,0,FALSE,1642.229167
1301,1,3,2,1,76,5,0,FALSE,8486.65625
1302,1,3,2,1,76,6,0,FALSE,2641.864583
1303,1,3,2,1,77,1,0,FALSE,18302.125
1304,1,3,2,1,77,2,0,FALSE,32210.0625
1305,1,3,2,1,77,3,0,FALSE,1381.333333
1306,1,3,2,1,77,5,0,FALSE,8339.510417
1307,1,3,2,1,77,6,0,FALSE,2900.583333
1308,1,3,2,1,78,1,0,FALSE,18168.90625
1309,1,3,2,1,78,2,0,FALSE,31247.83333
1310,1,3,2,1,78,3,0,FALSE,1617.197917
1311,1,3,2,1,78,5,0,FALSE,8533.53125
1312,1,3,2,1,78,6,0,FALSE,2862.46875
1313,1,3,2,1,79,1,0,FALSE,20222.64583
1314,1,3,2,1,79,2,0,FALSE,36771.88542
1315,1,3,2,1,79,3,0,FALSE,1547.479167
1316,1,3,2,1,79,5,0,FALSE,8481.3125
1317,1,3,2,1,79,6,0,FALSE,3270.666667
1318,1,3,2,1,80,1,0,FALSE,17158.77083
1319,1,3,2,1,80,2,0,TRUE,7088.239583
1320,1,3,2,1,80,2,1,TRUE,7486.739583
1321,1,3,2,1,80,2,2,FALSE,35904.19792
1322,1,3,2,1,80,2,3,FALSE,37800.47917
1323,1,3,2,1,80,2,4,FALSE,33720.28125
1324,1,3,2,1,80,3,0,TRUE,118.2916667
1325,1,3,2,1,80,3,1,TRUE,117.3958333
1326,1,3,2,1,80,3,2,FALSE,1543.1875
1327,1,3,2,1,80,3,3,FALSE,1483.916667
1328,1,3,2,1,80,3,4,FALSE,1648.666667
1329,1,3,2,1,80,5,0,FALSE,8388.552083
1330,1,3,2,1,80,6,0,TRUE,710.6354167
1331,1,3,2,1,80,6,1,TRUE,746.4895833
1332,1,3,2,1,80,6,2,FALSE,3254
1333,1,3,2,1,80,6,3,FALSE,3327.46875
1334,1,3,2,1,80,6,4,FALSE,3026.791667
1335,1,3,2,1,81,1,0,FALSE,19181.89583
1336,1,3,2,1,81,5,0,FALSE,8155.479167
1337,1,3,2,1,82,1,0,FALSE,19397.16667
1338,1,3,2,1,82,5,0,FALSE,8396.270833
1339,1,3,2,1,83,1,0,FALSE,21139.03125
1340,1,3,2,1,83,5,0,FALSE,8272.552083
1341,1,3,2,1,84,1,0,FALSE,16014.875
1342,1,3,2,1,84,5,0,FALSE,8400.104167
1343,1,3,2,1,85,1,0,FALSE,17491.75
1344,1,3,2,1,85,5,0,FALSE,8175.760417
1345,1,3,2,1,86,1,0,FALSE,17693.19792
1346,1,3,2,1,86,5,0,FALSE,8440.375
1347,1,3,2,1,87,1,0,FALSE,19670.23958
1348,1,3,2,1,87,5,0,FALSE,8238.229167
1349,1,3,2,1,88,1,0,FALSE,18298.10417
1350,1,3,2,1,88,5,0,FALSE,8391.197917
1351,1,3,2,1,89,1,0,FALSE,19702.94792
1352,1,3,2,1,89,5,0,FALSE,8222.3125
1353,1,3,2,1,90,1,0,TRUE,317.875
1354,1,3,2,1,90,1,1,TRUE,8812.604167
1355,1,3,2,1,90,1,2,TRUE,328.5208333
1356,1,3,2,1,90,1,3,FALSE,23376.26042
1357,1,3,2,1,90,1,4,FALSE,20750.82292
1358,1,3,2,1,90,5,0,TRUE,87.32291667
1359,1,3,2,1,90,5,1,TRUE,1393.291667
1360,1,3,2,1,90,5,2,FALSE,9928.385417
1361,1,3,2,1,90,5,3,FALSE,8954.65625
1362,1,3,2,1,90,5,4,TRUE,84.39583333
1363,2,1,2,0,59,2,0,FALSE,35755
1364,2,1,2,0,59,6,0,FALSE,1673.5
1365,2,1,2,0,60,2,0,FALSE,24781.75
1366,2,1,2,0,60,6,0,FALSE,1158.833333
1367,2,1,2,0,61,2,0,FALSE,28482.16667
1368,2,1,2,0,61,6,0,FALSE,1181.75
1369,2,1,2,0,62,2,0,FALSE,26956.83333
1370,2,1,2,0,62,6,0,FALSE,1173.333333
1371,2,1,2,0,63,2,0,FALSE,29323
1372,2,1,2,0,63,6,0,FALSE,1227.166667
1373,2,1,2,0,64,2,0,FALSE,22294.83333
1374,2,1,2,0,64,6,0,FALSE,1133.583333
1375,2,1,2,0,65,2,0,FALSE,26628.66667
1376,2,1,2,0,65,6,0,FALSE,1208.833333
1377,2,1,2,0,66,2,0,FALSE,25153
1378,2,1,2,0,66,6,0,FALSE,1270.416667
1379,2,1,2,0,67,2,0,FALSE,29889.91667
1380,2,1,2,0,67,6,0,FALSE,1438.166667
1381,2,1,2,0,68,2,0,FALSE,19152.25
1382,2,1,2,0,68,6,0,FALSE,1062.75
1383,2,1,2,0,69,2,0,FALSE,22427.66667
1384,2,1,2,0,69,3,0,FALSE,486.9166667
1385,2,1,2,0,69,6,0,FALSE,1097.166667
1386,2,1,2,0,70,2,0,FALSE,21676.83333
1387,2,1,2,0,70,3,0,FALSE,460.5833333
1388,2,1,2,0,70,6,0,FALSE,1090.5
1389,2,1,2,0,71,2,0,FALSE,25634.41667
1390,2,1,2,0,71,3,0,FALSE,420.0833333
1391,2,1,2,0,71,6,0,FALSE,1257.666667
1392,2,1,2,0,72,2,0,FALSE,23956.5
1393,2,1,2,0,72,3,0,FALSE,459.9166667
1394,2,1,2,0,72,6,0,FALSE,1200.25
1395,2,1,2,0,73,2,0,FALSE,29160.33333
1396,2,1,2,0,73,3,0,FALSE,411.0833333
1397,2,1,2,0,73,6,0,FALSE,1366.75
1398,2,1,2,0,74,2,0,FALSE,27455.91667
1399,2,1,2,0,74,3,0,FALSE,436.4166667
1400,2,1,2,0,74,6,0,FALSE,1341.25
1401,2,1,2,0,75,2,0,FALSE,32026.66667
1402,2,1,2,0,75,3,0,FALSE,414.4166667
1403,2,1,2,0,75,6,0,FALSE,1554.416667
1404,2,1,2,0,76,2,0,FALSE,20526.75
1405,2,1,2,0,76,3,0,FALSE,430.25
1406,2,1,2,0,76,6,0,FALSE,1098.25
1407,2,1,2,0,77,2,0,FALSE,25060.83333
1408,2,1,2,0,77,3,0,FALSE,407.1666667
1409,2,1,2,0,77,6,0,FALSE,1192.916667
1410,2,1,2,0,78,2,0,FALSE,23851.33333
1411,2,1,2,0,78,3,0,FALSE,448.0833333
1412,2,1,2,0,78,6,0,FALSE,1167.166667
1413,2,1,2,0,79,2,0,FALSE,28519.58333
1414,2,1,2,0,79,3,0,FALSE,413
1415,2,1,2,0,79,6,0,FALSE,1378.583333
1416,2,1,2,0,80,2,0,TRUE,5475
1417,2,1,2,0,80,2,1,TRUE,5869.5
1418,2,1,2,0,80,2,2,FALSE,27715.25
1419,2,1,2,0,80,2,3,FALSE,29122.75
1420,2,1,2,0,80,3,0,TRUE,91.25
1421,2,1,2,0,80,3,1,TRUE,82.41666667
1422,2,1,2,0,80,3,2,FALSE,447.9166667
1423,2,1,2,0,80,3,3,FALSE,451.4166667
1424,2,1,2,0,80,6,0,TRUE,325.75
1425,2,1,2,0,80,6,1,TRUE,331.5
1426,2,1,2,0,80,6,2,FALSE,1340.833333
1427,2,1,2,0,80,6,3,FALSE,1409.416667
1428,2,1,2,1,59,2,0,FALSE,42828.41667
1429,2,1,2,1,59,6,0,FALSE,4314.666667
1430,2,1,2,1,60,2,0,FALSE,30182.08333
1431,2,1,2,1,60,6,0,FALSE,3177.833333
1432,2,1,2,1,61,2,0,FALSE,33404.08333
1433,2,1,2,1,61,6,0,FALSE,3254.833333
1434,2,1,2,1,62,2,0,FALSE,32211.58333
1435,2,1,2,1,62,6,0,FALSE,3325.75
1436,2,1,2,1,63,2,0,FALSE,33379.66667
1437,2,1,2,1,63,6,0,FALSE,3197.833333
1438,2,1,2,1,64,2,0,FALSE,28715.41667
1439,2,1,2,1,64,6,0,FALSE,3165.666667
1440,2,1,2,1,65,2,0,FALSE,32717.75
1441,2,1,2,1,65,6,0,FALSE,3429.583333
1442,2,1,2,1,66,2,0,FALSE,32885.33333
1443,2,1,2,1,66,6,0,FALSE,3583.083333
1444,2,1,2,1,67,2,0,FALSE,37601.08333
1445,2,1,2,1,67,6,0,FALSE,3890.75
1446,2,1,2,1,68,2,0,FALSE,25074
1447,2,1,2,1,68,6,0,FALSE,2857.833333
1448,2,1,2,1,69,2,0,FALSE,28568.41667
1449,2,1,2,1,69,3,0,FALSE,1621.916667
1450,2,1,2,1,69,5,0,FALSE,8394.083333
1451,2,1,2,1,69,6,0,FALSE,2958.25
1452,2,1,2,1,70,2,0,FALSE,28439.83333
1453,2,1,2,1,70,3,0,FALSE,1565.916667
1454,2,1,2,1,70,5,0,FALSE,8681.333333
1455,2,1,2,1,70,6,0,FALSE,3067.083333
1456,2,1,2,1,71,2,0,FALSE,33140.58333
1457,2,1,2,1,71,3,0,FALSE,1531.083333
1458,2,1,2,1,71,5,0,FALSE,8412.416667
1459,2,1,2,1,71,6,0,FALSE,3482
1460,2,1,2,1,72,2,0,FALSE,30985.58333
1461,2,1,2,1,72,3,0,FALSE,1497.916667
1462,2,1,2,1,72,5,0,FALSE,8523.083333
1463,2,1,2,1,72,6,0,FALSE,3339.583333
1464,2,1,2,1,73,2,0,FALSE,35913.58333
1465,2,1,2,1,73,3,0,FALSE,1333.916667
1466,2,1,2,1,73,5,0,FALSE,8370.75
1467,2,1,2,1,73,6,0,FALSE,3627.166667
1468,2,1,2,1,74,2,0,FALSE,34507.41667
1469,2,1,2,1,74,3,0,FALSE,1544.666667
1470,2,1,2,1,74,5,0,FALSE,8782.083333
1471,2,1,2,1,74,6,0,FALSE,3690.333333
1472,2,1,2,1,75,2,0,FALSE,39183.25
1473,2,1,2,1,75,3,0,FALSE,1412.166667
1474,2,1,2,1,75,5,0,FALSE,8354.75
1475,2,1,2,1,75,6,0,FALSE,4084.583333
1476,2,1,2,1,76,2,0,FALSE,26510.58333
1477,2,1,2,1,76,3,0,FALSE,1571.5
1478,2,1,2,1,76,5,0,FALSE,8483.75
1479,2,1,2,1,76,6,0,FALSE,2987.5
1480,2,1,2,1,77,2,0,FALSE,31579.16667
1481,2,1,2,1,77,3,0,FALSE,1305.5
1482,2,1,2,1,77,5,0,FALSE,8498.583333
1483,2,1,2,1,77,6,0,FALSE,3395.5
1484,2,1,2,1,78,2,0,FALSE,30459.66667
1485,2,1,2,1,78,3,0,FALSE,1524.833333
1486,2,1,2,1,78,5,0,FALSE,8561.083333
1487,2,1,2,1,78,6,0,FALSE,3289
1488,2,1,2,1,79,2,0,FALSE,36146.66667
1489,2,1,2,1,79,3,0,FALSE,1464.5
1490,2,1,2,1,79,5,0,FALSE,8499.166667
1491,2,1,2,1,79,6,0,FALSE,3667.666667
1492,2,1,2,1,80,2,0,TRUE,7014.583333
1493,2,1,2,1,80,2,1,TRUE,7174.25
1494,2,1,2,1,80,2,2,FALSE,34963.33333
1495,2,1,2,1,80,2,3,FALSE,36701.41667
1496,2,1,2,1,80,2,4,FALSE,33539.25
1497,2,1,2,1,80,3,0,TRUE,113
1498,2,1,2,1,80,3,1,TRUE,117.5833333
1499,2,1,2,1,80,3,2,FALSE,1460.666667
1500,2,1,2,1,80,3,3,FALSE,1456.166667
1501,2,1,2,1,80,3,4,FALSE,1558.916667
1502,2,1,2,1,80,5,0,FALSE,8380.25
1503,2,1,2,1,80,6,0,TRUE,788.5
1504,2,1,2,1,80,6,1,TRUE,812.5833333
1505,2,1,2,1,80,6,2,FALSE,3810.083333
1506,2,1,2,1,80,6,3,FALSE,3711.583333
1507,2,1,2,1,80,6,4,FALSE,3471.083333
1508,2,1,2,1,81,5,0,FALSE,8214.25
1509,2,1,2,1,82,5,0,FALSE,8497.666667
1510,2,1,2,1,83,5,0,FALSE,8228.916667
1511,2,1,2,1,84,5,0,FALSE,8498.666667
1512,2,1,2,1,85,5,0,FALSE,8122.416667
1513,2,1,2,1,86,5,0,FALSE,8572.583333
1514,2,1,2,1,87,5,0,FALSE,8308
1515,2,1,2,1,88,5,0,FALSE,8415.583333
1516,2,1,2,1,89,5,0,FALSE,8359.083333
1517,2,1,2,1,90,5,0,TRUE,80
1518,2,1,2,1,90,5,1,TRUE,1391.75
1519,2,1,2,1,90,5,2,FALSE,10032.33333
1520,2,1,2,1,90,5,3,FALSE,9084.666667
1521,2,1,2,1,90,5,4,TRUE,79.58333333
1522,2,2,2,0,59,1,0,FALSE,14748.16667
1523,2,2,2,0,59,2,0,FALSE,33163.83333
1524,2,2,2,0,59,4,0,FALSE,922
1525,2,2,2,0,59,6,0,FALSE,1540.291667
1526,2,2,2,0,60,1,0,FALSE,10433.75
1527,2,2,2,0,60,2,0,FALSE,23042.41667
1528,2,2,2,0,60,4,0,FALSE,811.0833333
1529,2,2,2,0,60,6,0,FALSE,1051.916667
1530,2,2,2,0,61,1,0,FALSE,11982
1531,2,2,2,0,61,2,0,FALSE,26609.29167
1532,2,2,2,0,61,4,0,FALSE,875.6666667
1533,2,2,2,0,61,6,0,FALSE,1100.083333
1534,2,2,2,0,62,1,0,FALSE,11697.75
1535,2,2,2,0,62,2,0,FALSE,25565.75
1536,2,2,2,0,62,4,0,FALSE,836.9166667
1537,2,2,2,0,62,6,0,FALSE,1090.541667
1538,2,2,2,0,63,1,0,FALSE,12834.08333
1539,2,2,2,0,63,2,0,FALSE,27743
1540,2,2,2,0,63,4,0,FALSE,888.9166667
1541,2,2,2,0,63,6,0,FALSE,1104.958333
1542,2,2,2,0,64,1,0,FALSE,9322.083333
1543,2,2,2,0,64,2,0,FALSE,20705.66667
1544,2,2,2,0,64,4,0,FALSE,666
1545,2,2,2,0,64,6,0,FALSE,1060.75
1546,2,2,2,0,65,1,0,FALSE,11026.91667
1547,2,2,2,0,65,2,0,FALSE,24777.45833
1548,2,2,2,0,65,4,0,FALSE,757.4166667
1549,2,2,2,0,65,6,0,FALSE,1110.375
1550,2,2,2,0,66,1,0,FALSE,10886.5
